Date,Date Key,Day Name,Day Number,Day Short Name,Month Name,Month Number,Month Short Name,Month Year,Qtr Number,Qtr Year,Year
3/15/2016 0:00,42444,Tuesday,3,Tue,2-Jan-00,3,Mar,March 2016,1,"1, 2016",2016
3/16/2016 0:00,42445,Wednesday,4,Wed,2-Jan-00,3,Mar,March 2016,1,"1, 2016",2016
3/17/2016 0:00,42446,Thursday,5,Thu,2-Jan-00,3,Mar,March 2016,1,"1, 2016",2016
3/18/2016 0:00,42447,Friday,6,Fri,2-Jan-00,3,Mar,March 2016,1,"1, 2016",2016
3/21/2016 0:00,42450,Monday,2,Mon,2-Jan-00,3,Mar,March 2016,1,"1, 2016",2016
3/22/2016 0:00,42451,Tuesday,3,Tue,2-Jan-00,3,Mar,March 2016,1,"1, 2016",2016
3/23/2016 0:00,42452,Wednesday,4,Wed,2-Jan-00,3,Mar,March 2016,1,"1, 2016",2016
3/25/2016 0:00,42454,Friday,6,Fri,2-Jan-00,3,Mar,March 2016,1,"1, 2016",2016
3/26/2016 0:00,42455,Saturday,7,Sat,2-Jan-00,3,Mar,March 2016,1,"1, 2016",2016
3/28/2016 0:00,42457,Monday,2,Mon,2-Jan-00,3,Mar,March 2016,1,"1, 2016",2016
3/29/2016 0:00,42458,Tuesday,3,Tue,2-Jan-00,3,Mar,March 2016,1,"1, 2016",2016
3/30/2016 0:00,42459,Wednesday,4,Wed,2-Jan-00,3,Mar,March 2016,1,"1, 2016",2016
3/31/2016 0:00,42460,Thursday,5,Thu,2-Jan-00,3,Mar,March 2016,1,"1, 2016",2016
4/1/2016 0:00,42461,Friday,6,Fri,3-Jan-00,4,Apr,April 2016,2,"2, 2016",2016
4/4/2016 0:00,42464,Monday,2,Mon,3-Jan-00,4,Apr,April 2016,2,"2, 2016",2016
4/5/2016 0:00,42465,Tuesday,3,Tue,3-Jan-00,4,Apr,April 2016,2,"2, 2016",2016
4/6/2016 0:00,42466,Wednesday,4,Wed,3-Jan-00,4,Apr,April 2016,2,"2, 2016",2016
4/7/2016 0:00,42467,Thursday,5,Thu,3-Jan-00,4,Apr,April 2016,2,"2, 2016",2016
4/8/2016 0:00,42468,Friday,6,Fri,3-Jan-00,4,Apr,April 2016,2,"2, 2016",2016
4/9/2016 0:00,42469,Saturday,7,Sat,3-Jan-00,4,Apr,April 2016,2,"2, 2016",2016
4/11/2016 0:00,42471,Monday,2,Mon,3-Jan-00,4,Apr,April 2016,2,"2, 2016",2016
4/12/2016 0:00,42472,Tuesday,3,Tue,3-Jan-00,4,Apr,April 2016,2,"2, 2016",2016
4/13/2016 0:00,42473,Wednesday,4,Wed,3-Jan-00,4,Apr,April 2016,2,"2, 2016",2016
4/14/2016 0:00,42474,Thursday,5,Thu,3-Jan-00,4,Apr,April 2016,2,"2, 2016",2016
4/16/2016 0:00,42476,Saturday,7,Sat,3-Jan-00,4,Apr,April 2016,2,"2, 2016",2016
4/18/2016 0:00,42478,Monday,2,Mon,3-Jan-00,4,Apr,April 2016,2,"2, 2016",2016
4/19/2016 0:00,42479,Tuesday,3,Tue,3-Jan-00,4,Apr,April 2016,2,"2, 2016",2016
4/21/2016 0:00,42481,Thursday,5,Thu,3-Jan-00,4,Apr,April 2016,2,"2, 2016",2016
4/22/2016 0:00,42482,Friday,6,Fri,3-Jan-00,4,Apr,April 2016,2,"2, 2016",2016
4/26/2016 0:00,42486,Tuesday,3,Tue,3-Jan-00,4,Apr,April 2016,2,"2, 2016",2016
4/27/2016 0:00,42487,Wednesday,4,Wed,3-Jan-00,4,Apr,April 2016,2,"2, 2016",2016
4/28/2016 0:00,42488,Thursday,5,Thu,3-Jan-00,4,Apr,April 2016,2,"2, 2016",2016
4/29/2016 0:00,42489,Friday,6,Fri,3-Jan-00,4,Apr,April 2016,2,"2, 2016",2016
4/30/2016 0:00,42490,Saturday,7,Sat,3-Jan-00,4,Apr,April 2016,2,"2, 2016",2016
5/4/2016 0:00,42494,Wednesday,4,Wed,4-Jan-00,5,May,May 2016,2,"2, 2016",2016
5/5/2016 0:00,42495,Thursday,5,Thu,4-Jan-00,5,May,May 2016,2,"2, 2016",2016
5/6/2016 0:00,42496,Friday,6,Fri,4-Jan-00,5,May,May 2016,2,"2, 2016",2016
5/7/2016 0:00,42497,Saturday,7,Sat,4-Jan-00,5,May,May 2016,2,"2, 2016",2016
5/9/2016 0:00,42499,Monday,2,Mon,4-Jan-00,5,May,May 2016,2,"2, 2016",2016
5/10/2016 0:00,42500,Tuesday,3,Tue,4-Jan-00,5,May,May 2016,2,"2, 2016",2016
5/11/2016 0:00,42501,Wednesday,4,Wed,4-Jan-00,5,May,May 2016,2,"2, 2016",2016
5/12/2016 0:00,42502,Thursday,5,Thu,4-Jan-00,5,May,May 2016,2,"2, 2016",2016
5/13/2016 0:00,42503,Friday,6,Fri,4-Jan-00,5,May,May 2016,2,"2, 2016",2016
5/14/2016 0:00,42504,Saturday,7,Sat,4-Jan-00,5,May,May 2016,2,"2, 2016",2016
5/16/2016 0:00,42506,Monday,2,Mon,4-Jan-00,5,May,May 2016,2,"2, 2016",2016
5/17/2016 0:00,42507,Tuesday,3,Tue,4-Jan-00,5,May,May 2016,2,"2, 2016",2016
5/18/2016 0:00,42508,Wednesday,4,Wed,4-Jan-00,5,May,May 2016,2,"2, 2016",2016
5/19/2016 0:00,42509,Thursday,5,Thu,4-Jan-00,5,May,May 2016,2,"2, 2016",2016
5/20/2016 0:00,42510,Friday,6,Fri,4-Jan-00,5,May,May 2016,2,"2, 2016",2016
5/23/2016 0:00,42513,Monday,2,Mon,4-Jan-00,5,May,May 2016,2,"2, 2016",2016
5/24/2016 0:00,42514,Tuesday,3,Tue,4-Jan-00,5,May,May 2016,2,"2, 2016",2016
5/25/2016 0:00,42515,Wednesday,4,Wed,4-Jan-00,5,May,May 2016,2,"2, 2016",2016
5/26/2016 0:00,42516,Thursday,5,Thu,4-Jan-00,5,May,May 2016,2,"2, 2016",2016
5/27/2016 0:00,42517,Friday,6,Fri,4-Jan-00,5,May,May 2016,2,"2, 2016",2016
5/30/2016 0:00,42520,Monday,2,Mon,4-Jan-00,5,May,May 2016,2,"2, 2016",2016
5/31/2016 0:00,42521,Tuesday,3,Tue,4-Jan-00,5,May,May 2016,2,"2, 2016",2016
1/9/2016 0:00,42378,Saturday,7,Sat,0-Jan-00,1,Jan,January 2016,1,"1, 2016",2016
1/18/2016 0:00,42387,Monday,2,Mon,0-Jan-00,1,Jan,January 2016,1,"1, 2016",2016
1/21/2016 0:00,42390,Thursday,5,Thu,0-Jan-00,1,Jan,January 2016,1,"1, 2016",2016
2/8/2016 0:00,42408,Monday,2,Mon,1-Jan-00,2,Feb,February 2016,1,"1, 2016",2016
2/9/2016 0:00,42409,Tuesday,3,Tue,1-Jan-00,2,Feb,February 2016,1,"1, 2016",2016
2/10/2016 0:00,42410,Wednesday,4,Wed,1-Jan-00,2,Feb,February 2016,1,"1, 2016",2016
2/11/2016 0:00,42411,Thursday,5,Thu,1-Jan-00,2,Feb,February 2016,1,"1, 2016",2016
3/24/2016 0:00,42453,Thursday,5,Thu,2-Jan-00,3,Mar,March 2016,1,"1, 2016",2016
4/2/2016 0:00,42462,Saturday,7,Sat,3-Jan-00,4,Apr,April 2016,2,"2, 2016",2016
4/15/2016 0:00,42475,Friday,6,Fri,3-Jan-00,4,Apr,April 2016,2,"2, 2016",2016
4/23/2016 0:00,42483,Saturday,7,Sat,3-Jan-00,4,Apr,April 2016,2,"2, 2016",2016
5/2/2016 0:00,42492,Monday,2,Mon,4-Jan-00,5,May,May 2016,2,"2, 2016",2016
5/3/2016 0:00,42493,Tuesday,3,Tue,4-Jan-00,5,May,May 2016,2,"2, 2016",2016
5/28/2016 0:00,42518,Saturday,7,Sat,4-Jan-00,5,May,May 2016,2,"2, 2016",2016
1/25/2016 0:00,42394,Monday,2,Mon,0-Jan-00,1,Jan,January 2016,1,"1, 2016",2016
2/22/2016 0:00,42422,Monday,2,Mon,1-Jan-00,2,Feb,February 2016,1,"1, 2016",2016
3/19/2016 0:00,42448,Saturday,7,Sat,2-Jan-00,3,Mar,March 2016,1,"1, 2016",2016
4/20/2016 0:00,42480,Wednesday,4,Wed,3-Jan-00,4,Apr,April 2016,2,"2, 2016",2016
1/11/2016 0:00,42380,Monday,2,Mon,0-Jan-00,1,Jan,January 2016,1,"1, 2016",2016
4/25/2016 0:00,42485,Monday,2,Mon,3-Jan-00,4,Apr,April 2016,2,"2, 2016",2016
5/21/2016 0:00,42511,Saturday,7,Sat,4-Jan-00,5,May,May 2016,2,"2, 2016",2016
